,date,text,sent
408,2/17/2023,Very easy to set up and the picture is very clear. For me the speakers are good enough to watch tv shows and the news. I don't do any game playing.,1
409,7/3/2023,"Affordable, very clear picture very good quality light weight definitely worth the money. Paid 398 on rollback and beyond worth it.",1
410,9/5/2023,"Love my new TV,  my old one broke when the picture stoped working.  So glad I was able to go get this one asap.  Great quality and price.",1
411,7/24/2023,Works great. This is our fifth Vizio and we are happy with all. The operating system is user friendly.,1
412,1/7/2024,So far this is a very good Tv. The only thing I have a problem with is that I can’t find my cable tv channels?!,1
413,1/2/2024,This TV is awesome. I've been wanting a Vizio for quite some time now I have it and I'm ready for a new one for my bedroom.,1
414,1/1/2024,Still learning how to operate the remote and capabilities but so far it has exceeded my expectations,1
415,12/26/2023,I love Vizio brand television. Purchased tv at a great deal especially for the size. Delivery was fast.,1
416,9/5/2023,Excellent picture and good price.  The sound quality is minimal. You will need to add a sound bar with it.,1
417,8/7/2023,Great TV works fast! Love all of the updated features that it comes with! Streaming Ian's quality is great. I would recommend purchasing!,1
418,1/20/2024,This is actually my 5th Vizio TV purchased and will continue to choose Vizio for future purchases.  Great quality for always a great price,1
419,12/28/2023,"Online purchase experience was simple and fast. Undamaged delivery straight to my doorstep, awesome purchase price as well.",1
420,1/8/2024,"No dislikes!! The picture is clear and sharp, sound it awesome!  Really a great tv and the price was just right!",1
421,1/21/2024,"This was for my brother and he loved it, he is having some health Issues and his old one was going out",1
422,1/16/2024,We have been Vizio TV customers for about 35 years.  They last at least 25 years and are the best we think.,1
423,1/6/2024,"No surprises, purchase delayed one day for delivery. But appreciated notice and follow through with timely delivery.",1
424,1/15/2024,absolutely LOVE my smart tv! User friendly with set up and the clarity is on point! Great price and quality!,1
425,1/9/2024,"Awesome TV, exactly what I wanted. I don’t need a Roku or Firestick it’s overall a great investment and easy to use",1
426,1/17/2024,Thank you I picked it out at home and had it delivered was so easy.   I'm disabled. Then had it put up.,1
427,12/28/2023,The picture is clear and the app s are built in and it very easy to assemble with help from Vizio if you have a problem,1
428,1/7/2024,It was fast and easy and having it delivered to my house was such a great idea because it made it so much easier for me,1
429,12/24/2023,i purchased this tv for my mom as a early Christmas present. The colors are perfect and the view is so much more better than the old tv.,1
430,8/2/2023,The pricing for this TV is awesome. This was a great deal. The quality of the TV is great. Very satisfied customer!,1
431,1/18/2024,"I bought the first TV and liked it so much, I bought a second. I am about to purchase a third.  Easy set up, clear picture, lots of show/app options.",1
432,12/24/2023,Great price. We have gotten Vizio before and got for our daughter and husband for gaming. They love it,1
433,12/29/2023,This was an awesome purchase. The tv is everything we expected. Works and looks great. Walmart made the buying and delivery process very easy,1
434,12/27/2023,"The picture is fantastic! What an easy set up to our internet.. up and running in less than 30 minutes with down loads etc.,",1
435,12/28/2023,"Very nice. This television has the largest font setting I have ever seen, my husband has trouble seeing and he can read everything on the screen.",1
436,12/26/2023,"Love the Bluetooth option so when my husband watches tv in bed, he connects the tv to his headphones and I don’t hear it.",1
437,1/16/2024,"easy to set up ...
the only thing is screws were hidden inside other packaging so not visable ...so i ordered other screws from the company ...",1
438,1/10/2024,My old tv broke but luckily Walmart was having a sale on tv’s. I can’t complain about it. Works great!,1
439,12/24/2023,"My Ruko will not work with it, but the picture is perfect %26 it recommends programs for you. Wifi is perfect as well.",1
440,12/30/2023,"My granddaughter loved her new Vizio smart tv. It is the perfect size for her bedroom,  easy to set up and very good picture/sound.",1
441,1/3/2024,I hope it last longer then the last one which was about a year and half and Walmart messed up on the last warranty on the last Visio  tv,1
442,1/18/2024,"Love the picture clarity, colors %26 speed for gaming 
The Bluetooth capability pairs perfectly with your headphones",1
443,12/24/2023,Arrived 2 days early! Got it before Christmas. Thank you so much for providing great service! Love Walmart!,1
444,1/21/2024,Great picture and hookups. You can pull out the old game console and connect to AV and has multiple hdmi,1
445,4/16/2023,Love this TV.  I bought this one for my mom!  It has great sound and great picture.  It’s very easy to setup and go thru all of the different apps.  Vizio has always had amazing TV’s with great prices!   I love this TV more than my LG.,1
446,6/22/2023,I love my new Vizio tv.  It was my fault that I ordered 2 tv . I didn't realize I had until they were delivered.  The one I kept is really good. Very good quality and color. It seems like you're right in the movie sometimes.,1
447,7/21/2023,"Amazing TV! Loving it so far, has so many built in recent apps, even ones I didn’t think that it would have, like Disney  and Pandora. Also has an amazing picture.",1
448,7/29/2023,"We've had this TV about 3 months now.  It was easy to get set up, the picture is beautiful and so is the sound.  It's really my wife's TV and she loves it and she gives it a real workout.  Heartily recommend.",1
449,8/16/2023,My old TV got water damaged due to unfortunate circumstances. I liked it a lot so I really wanted to get the same one and I actually found it here for a lower price than I bought my original one for!,1
